entity_id,entity_type,name,region,business_unit,criticality,service_provider_type,trust_level,lifecycle_status,data_classification
APP-0059,BUSINESS_APPLICATION,Business Application 0059,EU-WEST,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0060,BUSINESS_APPLICATION,Business Application 0060,EU-WEST,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0061,BUSINESS_APPLICATION,Business Application 0061,US-WEST,Finance,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0062,BUSINESS_APPLICATION,Business Application 0062,LATAM,Commerce,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0063,BUSINESS_APPLICATION,Business Application 0063,EU-WEST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0064,BUSINESS_APPLICATION,Business Application 0064,AP-NORTHEAST,Finance,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0065,BUSINESS_APPLICATION,Business Application 0065,EU-CENTRAL,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0066,BUSINESS_APPLICATION,Business Application 0066,GLOBAL,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0067,BUSINESS_APPLICATION,Business Application 0067,US-WEST,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0068,BUSINESS_APPLICATION,Business Application 0068,GLOBAL,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0069,BUSINESS_APPLICATION,Business Application 0069,US-EAST,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0070,BUSINESS_APPLICATION,Business Application 0070,GLOBAL,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0071,BUSINESS_APPLICATION,Business Application 0071,EU-WEST,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0072,BUSINESS_APPLICATION,Business Application 0072,US-EAST,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0073,BUSINESS_APPLICATION,Business Application 0073,US-WEST,Supply Chain,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0074,BUSINESS_APPLICATION,Business Application 0074,EU-WEST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0075,BUSINESS_APPLICATION,Business Application 0075,AP-SOUTH,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0076,BUSINESS_APPLICATION,Business Application 0076,EU-WEST,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0077,BUSINESS_APPLICATION,Business Application 0077,US-EAST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0078,BUSINESS_APPLICATION,Business Application 0078,AP-SOUTH,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0079,BUSINESS_APPLICATION,Business Application 0079,LATAM,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0080,BUSINESS_APPLICATION,Business Application 0080,AP-NORTHEAST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0081,BUSINESS_APPLICATION,Business Application 0081,GLOBAL,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0082,BUSINESS_APPLICATION,Business Application 0082,US-WEST,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0083,BUSINESS_APPLICATION,Business Application 0083,GLOBAL,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0084,BUSINESS_APPLICATION,Business Application 0084,LATAM,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0085,BUSINESS_APPLICATION,Business Application 0085,GLOBAL,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0086,BUSINESS_APPLICATION,Business Application 0086,EU-WEST,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0087,BUSINESS_APPLICATION,Business Application 0087,EU-WEST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0088,BUSINESS_APPLICATION,Business Application 0088,US-EAST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0089,BUSINESS_APPLICATION,Business Application 0089,GLOBAL,Supply Chain,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0090,BUSINESS_APPLICATION,Business Application 0090,AP-SOUTH,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0091,BUSINESS_APPLICATION,Business Application 0091,US-WEST,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0092,BUSINESS_APPLICATION,Business Application 0092,US-WEST,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0093,BUSINESS_APPLICATION,Business Application 0093,AP-SOUTH,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0094,BUSINESS_APPLICATION,Business Application 0094,AP-NORTHEAST,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0095,BUSINESS_APPLICATION,Business Application 0095,US-EAST,HR,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0096,BUSINESS_APPLICATION,Business Application 0096,US-EAST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0097,BUSINESS_APPLICATION,Business Application 0097,US-EAST,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0098,BUSINESS_APPLICATION,Business Application 0098,LATAM,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0099,BUSINESS_APPLICATION,Business Application 0099,AP-SOUTH,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0100,BUSINESS_APPLICATION,Business Application 0100,EU-CENTRAL,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0101,BUSINESS_APPLICATION,Business Application 0101,EU-WEST,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0102,BUSINESS_APPLICATION,Business Application 0102,US-WEST,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0103,BUSINESS_APPLICATION,Business Application 0103,LATAM,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0104,BUSINESS_APPLICATION,Business Application 0104,US-WEST,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0105,BUSINESS_APPLICATION,Business Application 0105,US-EAST,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0106,BUSINESS_APPLICATION,Business Application 0106,AP-SOUTH,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0107,BUSINESS_APPLICATION,Business Application 0107,AP-NORTHEAST,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0108,BUSINESS_APPLICATION,Business Application 0108,LATAM,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0109,BUSINESS_APPLICATION,Business Application 0109,EU-WEST,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0110,BUSINESS_APPLICATION,Business Application 0110,EU-CENTRAL,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0111,BUSINESS_APPLICATION,Business Application 0111,LATAM,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0112,BUSINESS_APPLICATION,Business Application 0112,EU-WEST,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0113,BUSINESS_APPLICATION,Business Application 0113,AP-NORTHEAST,Legal,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0114,BUSINESS_APPLICATION,Business Application 0114,US-WEST,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0115,BUSINESS_APPLICATION,Business Application 0115,AP-SOUTH,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0116,BUSINESS_APPLICATION,Business Application 0116,EU-WEST,Commerce,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0117,BUSINESS_APPLICATION,Business Application 0117,EU-WEST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0118,BUSINESS_APPLICATION,Business Application 0118,AP-SOUTH,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0119,BUSINESS_APPLICATION,Business Application 0119,GLOBAL,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0120,BUSINESS_APPLICATION,Business Application 0120,US-WEST,HR,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0121,BUSINESS_APPLICATION,Business Application 0121,AP-NORTHEAST,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0122,BUSINESS_APPLICATION,Business Application 0122,US-WEST,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0123,BUSINESS_APPLICATION,Business Application 0123,LATAM,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0124,BUSINESS_APPLICATION,Business Application 0124,GLOBAL,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0125,BUSINESS_APPLICATION,Business Application 0125,GLOBAL,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0126,BUSINESS_APPLICATION,Business Application 0126,AP-NORTHEAST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0127,BUSINESS_APPLICATION,Business Application 0127,US-WEST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0128,BUSINESS_APPLICATION,Business Application 0128,GLOBAL,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0129,BUSINESS_APPLICATION,Business Application 0129,GLOBAL,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0130,BUSINESS_APPLICATION,Business Application 0130,EU-WEST,Corporate,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0131,BUSINESS_APPLICATION,Business Application 0131,LATAM,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0132,BUSINESS_APPLICATION,Business Application 0132,EU-CENTRAL,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0133,BUSINESS_APPLICATION,Business Application 0133,US-EAST,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0134,BUSINESS_APPLICATION,Business Application 0134,EU-CENTRAL,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0135,BUSINESS_APPLICATION,Business Application 0135,GLOBAL,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0136,BUSINESS_APPLICATION,Business Application 0136,EU-CENTRAL,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0137,BUSINESS_APPLICATION,Business Application 0137,EU-WEST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0138,BUSINESS_APPLICATION,Business Application 0138,LATAM,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0139,BUSINESS_APPLICATION,Business Application 0139,AP-SOUTH,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0140,BUSINESS_APPLICATION,Business Application 0140,LATAM,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0141,BUSINESS_APPLICATION,Business Application 0141,LATAM,Finance,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0142,BUSINESS_APPLICATION,Business Application 0142,US-EAST,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0143,BUSINESS_APPLICATION,Business Application 0143,EU-CENTRAL,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0144,BUSINESS_APPLICATION,Business Application 0144,AP-SOUTH,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0145,BUSINESS_APPLICATION,Business Application 0145,GLOBAL,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0146,BUSINESS_APPLICATION,Business Application 0146,AP-NORTHEAST,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0147,BUSINESS_APPLICATION,Business Application 0147,AP-SOUTH,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0148,BUSINESS_APPLICATION,Business Application 0148,LATAM,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0149,BUSINESS_APPLICATION,Business Application 0149,GLOBAL,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0150,BUSINESS_APPLICATION,Business Application 0150,US-EAST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0151,BUSINESS_APPLICATION,Business Application 0151,AP-NORTHEAST,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0152,BUSINESS_APPLICATION,Business Application 0152,AP-SOUTH,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0153,BUSINESS_APPLICATION,Business Application 0153,EU-WEST,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0154,BUSINESS_APPLICATION,Business Application 0154,AP-SOUTH,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0155,BUSINESS_APPLICATION,Business Application 0155,US-EAST,Sales,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0156,BUSINESS_APPLICATION,Business Application 0156,GLOBAL,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0157,BUSINESS_APPLICATION,Business Application 0157,EU-WEST,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0158,BUSINESS_APPLICATION,Business Application 0158,US-EAST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0159,BUSINESS_APPLICATION,Business Application 0159,US-EAST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0160,BUSINESS_APPLICATION,Business Application 0160,LATAM,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0161,BUSINESS_APPLICATION,Business Application 0161,GLOBAL,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0162,BUSINESS_APPLICATION,Business Application 0162,GLOBAL,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0163,BUSINESS_APPLICATION,Business Application 0163,EU-WEST,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0164,BUSINESS_APPLICATION,Business Application 0164,GLOBAL,Legal,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0165,BUSINESS_APPLICATION,Business Application 0165,AP-SOUTH,Legal,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0166,BUSINESS_APPLICATION,Business Application 0166,EU-WEST,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0167,BUSINESS_APPLICATION,Business Application 0167,US-WEST,Legal,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0168,BUSINESS_APPLICATION,Business Application 0168,GLOBAL,Support,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
APP-0169,BUSINESS_APPLICATION,Business Application 0169,LATAM,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0170,BUSINESS_APPLICATION,Business Application 0170,GLOBAL,Corporate,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0171,BUSINESS_APPLICATION,Business Application 0171,US-EAST,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0172,BUSINESS_APPLICATION,Business Application 0172,GLOBAL,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0173,BUSINESS_APPLICATION,Business Application 0173,AP-SOUTH,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0174,BUSINESS_APPLICATION,Business Application 0174,EU-CENTRAL,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0175,BUSINESS_APPLICATION,Business Application 0175,EU-CENTRAL,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0176,BUSINESS_APPLICATION,Business Application 0176,AP-NORTHEAST,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0177,BUSINESS_APPLICATION,Business Application 0177,LATAM,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0178,BUSINESS_APPLICATION,Business Application 0178,GLOBAL,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0179,BUSINESS_APPLICATION,Business Application 0179,EU-CENTRAL,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
APP-0180,BUSINESS_APPLICATION,Business Application 0180,AP-SOUTH,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0001,APPLICATION_SERVICE,Application Service 0001,AP-SOUTH,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0002,APPLICATION_SERVICE,Application Service 0002,LATAM,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0003,APPLICATION_SERVICE,Application Service 0003,EU-CENTRAL,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0004,APPLICATION_SERVICE,Application Service 0004,AP-NORTHEAST,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0005,APPLICATION_SERVICE,Application Service 0005,GLOBAL,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0006,APPLICATION_SERVICE,Application Service 0006,US-WEST,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0007,APPLICATION_SERVICE,Application Service 0007,EU-WEST,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0008,APPLICATION_SERVICE,Application Service 0008,US-EAST,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0009,APPLICATION_SERVICE,Application Service 0009,AP-NORTHEAST,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0010,APPLICATION_SERVICE,Application Service 0010,LATAM,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0011,APPLICATION_SERVICE,Application Service 0011,GLOBAL,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0012,APPLICATION_SERVICE,Application Service 0012,AP-SOUTH,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0013,APPLICATION_SERVICE,Application Service 0013,EU-CENTRAL,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0014,APPLICATION_SERVICE,Application Service 0014,AP-NORTHEAST,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0015,APPLICATION_SERVICE,Application Service 0015,LATAM,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0016,APPLICATION_SERVICE,Application Service 0016,AP-SOUTH,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0017,APPLICATION_SERVICE,Application Service 0017,US-WEST,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0018,APPLICATION_SERVICE,Application Service 0018,LATAM,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0019,APPLICATION_SERVICE,Application Service 0019,LATAM,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0020,APPLICATION_SERVICE,Application Service 0020,AP-NORTHEAST,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0021,APPLICATION_SERVICE,Application Service 0021,EU-WEST,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0022,APPLICATION_SERVICE,Application Service 0022,EU-WEST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0023,APPLICATION_SERVICE,Application Service 0023,AP-NORTHEAST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0024,APPLICATION_SERVICE,Application Service 0024,US-EAST,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0025,APPLICATION_SERVICE,Application Service 0025,US-EAST,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0026,APPLICATION_SERVICE,Application Service 0026,AP-NORTHEAST,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0027,APPLICATION_SERVICE,Application Service 0027,US-EAST,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0028,APPLICATION_SERVICE,Application Service 0028,EU-CENTRAL,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0029,APPLICATION_SERVICE,Application Service 0029,GLOBAL,Data,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
SVC-0030,APPLICATION_SERVICE,Application Service 0030,EU-WEST,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0031,APPLICATION_SERVICE,Application Service 0031,AP-SOUTH,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0032,APPLICATION_SERVICE,Application Service 0032,EU-CENTRAL,Data,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
SVC-0033,APPLICATION_SERVICE,Application Service 0033,US-WEST,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0034,APPLICATION_SERVICE,Application Service 0034,AP-SOUTH,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0035,APPLICATION_SERVICE,Application Service 0035,AP-SOUTH,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0036,APPLICATION_SERVICE,Application Service 0036,LATAM,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0037,APPLICATION_SERVICE,Application Service 0037,AP-SOUTH,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0038,APPLICATION_SERVICE,Application Service 0038,LATAM,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0039,APPLICATION_SERVICE,Application Service 0039,EU-WEST,Supply Chain,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
SVC-0040,APPLICATION_SERVICE,Application Service 0040,GLOBAL,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0041,APPLICATION_SERVICE,Application Service 0041,EU-WEST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0042,APPLICATION_SERVICE,Application Service 0042,AP-SOUTH,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0043,APPLICATION_SERVICE,Application Service 0043,LATAM,Legal,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0044,APPLICATION_SERVICE,Application Service 0044,AP-NORTHEAST,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0045,APPLICATION_SERVICE,Application Service 0045,GLOBAL,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0046,APPLICATION_SERVICE,Application Service 0046,AP-NORTHEAST,Commerce,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
SVC-0047,APPLICATION_SERVICE,Application Service 0047,US-WEST,Security,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
SVC-0048,APPLICATION_SERVICE,Application Service 0048,US-WEST,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0049,APPLICATION_SERVICE,Application Service 0049,US-EAST,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0050,APPLICATION_SERVICE,Application Service 0050,US-EAST,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0051,APPLICATION_SERVICE,Application Service 0051,EU-CENTRAL,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0052,APPLICATION_SERVICE,Application Service 0052,AP-NORTHEAST,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0053,APPLICATION_SERVICE,Application Service 0053,US-EAST,Supply Chain,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0054,APPLICATION_SERVICE,Application Service 0054,GLOBAL,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0055,APPLICATION_SERVICE,Application Service 0055,US-WEST,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0056,APPLICATION_SERVICE,Application Service 0056,AP-NORTHEAST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0057,APPLICATION_SERVICE,Application Service 0057,EU-WEST,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0058,APPLICATION_SERVICE,Application Service 0058,AP-SOUTH,Legal,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0059,APPLICATION_SERVICE,Application Service 0059,US-EAST,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0060,APPLICATION_SERVICE,Application Service 0060,AP-SOUTH,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
SVC-0061,APPLICATION_SERVICE,Application Service 0061,EU-WEST,Data,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
